type,element_id,text,metadata.filename,metadata.filetype,metadata.languages,metadata.page_number
Title,d293f228e1e5110db1100d356626ab37,https://omscs.gatech.edu/career,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,0ec698a4250fa14f14f522f2718edcd2,Phone: (404) 894,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,6e49b6d291aff4f2be83b8c6552e5406,4618,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,822dd3542c6ba58fc4fba059064a85d7,Email: omsbursar.ask@gatech.edu,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,0ec698a4250fa14f14f522f2718edcd2,Phone: (404) 894,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,cbcd59dc5044f5dab3ea5ebab2243ce0,2899,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,17507dcf845793fab0da66594804a4ca,Email:,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
EmailAddress,960ad02540de994d433adde922cb899d,support@buzzcard.gatech.edu,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,508498616500b5bff03b31c55f5e8df9,Phone: (404) 385-7529 Email: Please visit their website 10 complete a web form.,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,4c95e4e986f24825374a680719453270,Schedule an Appointment:,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,ecece81f18b1078f013d1d910c24d241,https://gatech.joinhandshake.com/log,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,808b35bbe3795ff3dc226decff4fde94,므,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,d3f90e4550aaf563dd6ee4ae4d3253c5,"Questions about tuition/fees,",spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,da28e0b98ba2dd6bd5b4a8e57cc3f055,"payments, refunds, 1098",spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,2d6e3788e03d6e5e779ef90f1916554b,"T forms, etc.",spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,7257a332a3df945c554f2dbbc1010d0f,Questions regarding your BuzzCard,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,b99821d6c13e8af6e26f1a3511eec980,Access to the CRC and other related resources,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,43300bb96d0a51210fd096aa6394d1aa,"(*OMSCS students do not pay the fee to cover these services/resources, 50 arrangements may need to be made through the Bursar’s Office to become eligible.)",spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,941994ffde231ad7ff89a77d6373e323,"Questions regarding on-campus and virtual career fairs, in addition to help with job searching, interviewing, networking, career planning, and professional development",spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,93df7c0f32fc0e73a0a0907831bc6f24,Commencement Office,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,49a3c7f118adcac05c304c6af63399c7,https://commencement.gatech.edu/,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,1c263b0764dd0ada81c5c7fd3469b7a0,Dean of Students Office,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,4d0007b6858a18b9716ad547a13bf88a,https://studentlife.gatech.edu/,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,c5c267faf73ef1ba436340f63dbcdf05,Georgia Tech Athletics,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,852c7ef3e6a19d9ba2ffe103fadca2b2,https://ramblinwreck.com/,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,4a8624ad7dfa66da2362ee26d137c9fe,Phone: (404) 385,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,afd0df92f8c4c962f5d0a303b9cf4c62,2638,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,00f92d980fc514cf5ecc26eb5fec30ab,Email: events@comm.gatech.edu,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,0ec698a4250fa14f14f522f2718edcd2,Phone: (404) 894,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,2369aefe8ec3cdae2ff0e053035aa0d7,6367,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,17507dcf845793fab0da66594804a4ca,Email:,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
EmailAddress,3b41a17c6ac8fce8cfdbd7ad3add22cf,studentlife@studentlife.gatech.edu,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,0ec698a4250fa14f14f522f2718edcd2,Phone: (404) 894,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,c358faeb37da9f6e66406e521186c076,5447 or,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,1c8d14d7f2366ba6c12d8f6e1977142a,888.TECH.TIX (Ticket Office),spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,9ff386e03c82f3e53d3064d9f64535a7,Email: tickets@athletics.gatech.edu,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,113f8901b29cde9af867b3b3c0373b67,Information regarding the,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,4daae5627cb57a3bff4f3a1f4bd6abe1,Commencement ceremonies,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,d3e4560767c87ad4ba1fc781f65c249e,"Student-support services, especially when students are facing extenuating circumstances",spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
NarrativeText,061a240fb0498569d33654b2234b5dac,"Information regarding Georgia Tech athletic events (*OMSCS students 00 not pay the athletic fee, so arrangements may need to be made through the Bursar’s Office if you would like to purchase tickets.)",spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,9191bf0536be2c3aa2910ea7bca9c912,Georgia Tech Career Center,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,12ae10d4907071fcf366eb7746f90d4f,https://career.gatech.edu/,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,9eb3a4c185ffddf411e38cda08426671,Graduate Student Website:,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,da5d0b57ea6bfbf9f1ec625d835ebfb6,https://career.gatech.edu/graduate,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,2b2961a431b23c9007efe270c1d7eb79,car,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,13609d74cc8ea07555856a54ba51b01f,eer,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,ef1c4b45f2ed763283f8de890730defb,services,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,a5fa76039e46be1f769c11c6f0769a1a,Office of Disability Services,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,4b4843995c1caeb05d07ed924b0af57b,https://disabilityservices.gatech.edu/,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,93cf95863febd3140af18683904af98d,Office of Graduate Education,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,80ab04ff24e50c9fdafa5728e75163c5,https://grad.qgatech.edu/,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,1ee2475d7e160124d26de67d003583a9,Phone: 404,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,eaa1938017b2d55e02387d0837e1b56b,894,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,d146f0489a9200090d393f119c8e3669,3320,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,881d7e8c6c6a9b153038bfbd9ffb1eaf,Email: careercenter@gatech.edu,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,0ec698a4250fa14f14f522f2718edcd2,Phone: (404) 894,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,a48317286e0445e807090fe301da37ce,2563,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,d2e0a9962ea54a83ed9298392dda5ca5,Email: dsinfo@gatech.edu,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,0ec698a4250fa14f14f522f2718edcd2,Phone: (404) 894,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
ListItem,e3b0c44298fc1c149afbf4c8996fb924,,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
UncategorizedText,31d8edb99534fd4800651db4d241d86e,1610,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,17507dcf845793fab0da66594804a4ca,Email:,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,20d560b76b817b61560bb5867e7aafff,Admitted students:,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
EmailAddress,d05fe0cda39740974ee93b96b8552b30,grad.ask@grad.gatech.edu,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
Title,54452c1f936874d97ec1d93add0c9471,Current students:,spring_2023_orientation_document.pdf,application/pdf,"['eng', 'kor']",37
